pathway	0-12	0-13	0-22	0-23	0-32	0-33	0-42	0-43	0-52	0-53	0-62	0-63	0-72	0-73	0-82	0-83	21-11	21-12	21-13	21-21	21-22	21-23	21-31	21-32	21-33	21-41	21-42	21-43	21-51	21-52	21-53	21-61	21-62	21-63	21-71	21-72	21-73	21-81	21-82	21-83	35-11	35-12	35-21	35-22	35-23	35-31	35-32	35-33	35-41	35-42	35-43	35-51	35-52	35-53	35-61	35-62	35-63	35-71	35-72	35-73	35-81	35-82	35-83
PWY-7807	2822.026418936702	2137.1417741070222	4061.2733852530355	3126.5854086757663	6382.506508709875	6736.682949880987	3443.4165321258056	3981.87610532212	6455.353929047046	3042.7636412496313	3209.6807554385496	7550.203184062509	3162.6111871064645	3436.8877738982073	1738.3262525771715	8121.773179329556	5989.983325963279	1042.5609473198353	3929.4449458978943	2362.188933897877	1819.286360936837	3734.382660472696	2331.8815652406497	388.903528503714	2899.2806426663255	3937.7023887438686	1816.9049901412166	599.4173751872653	2393.6203701749027	8890.700163624791	2388.896687693611	2828.8167088166706	1288.1473573931826	1973.690211571415	2954.3541438942925	5446.416706738905	1693.3429627333246	2839.896377923299	514.8754429426776	1482.9648338935528	3920.7152952455835	2299.5780955270197	1649.8306699665602	826.3166292517222	1436.1393116387321	2592.2931958630397	2091.003568811375	1345.5052391051827	1034.5837398315862	1213.2962466907993	846.8278709793206	2881.0215409417215	2744.98827460201	3201.2933578042303	3081.467664256632	1787.3134449033103	573.168102758017	714.3919273969743	991.7810407611018	2444.826046477683	2337.4220573317198	1458.1270383265044	809.1945484250725
PWY-7820	0.799943564200053	0.0	0.0	0.0	27.1953696946373	0.0	7.991583333789522	52.693736315322326	0.0	0.0	22.378887176727535	0.0	16.795646658913142	19.146151972466473	7.9969430023672965	0.0	0.0	19.19512905439271	65.5854216746813	11.18419994049647	0.0	1.5999385227673355	0.0	0.0	0.0	0.0	10.39701346261506	0.0	0.0	0.0	27.129653605574774	0.0	0.0	0.0	7.999349860627646	146.44188806298848	19.996069631648272	0.0	17.986266704626818	0.0	0.0	0.0	0.0	0.0	0.0	5.599072086028711	26.382292157495645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.391967619232783	0.0	0.0	6.39916175337807	0.0	0.0	0.0	4.270952890330096	1.199983566849293
PWY-7851	166878.7706700857	156988.630213301	197293.5495310017	193914.04433927874	216240.80441735615	226338.9382511085	229475.30177960513	256523.2426182778	248414.06325833025	107414.46026152179	365774.13482304575	292769.2430808898	276740.064559688	292869.95927348436	245967.49613038515	233962.23180070295	112918.34126031761	112205.39656763201	267768.64372888196	200995.15376683496	261411.16246404275	286788.85797265253	211360.07546407837	298548.82567356096	284982.9648990697	202424.30645220558	230981.5815413504	196337.4271492202	205033.4496351242	172441.78656749576	195044.26948971368	287362.26827436377	223692.8887821606	279306.7534638741	232883.6550607383	205068.07124732278	161763.77305541481	255206.30514953763	111541.006010094	284803.6965023945	281117.5506952708	250221.27705708722	291913.09064274415	237161.51794033241	252918.5428330504	249552.42723168613	199132.58762287413	197700.07091065185	225238.3617719633	242603.14331026297	257410.46378629794	235211.5417520653	191348.04821094955	149224.2274196538	280054.387196287	266112.7899346443	270130.8376277426	290430.9661643411	247974.5412305624	363900.7846118935	265192.1928632081	219796.9584012233	259650.23456005493
PWY-7854	136.41725150496646	149.38223593683213	875.2767515702135	69.84078482035979	1245.3810915765562	1806.0156725311297	160.87450383724	1451.2654372064424	214.91787662686357	11.907648499929454	61.725828861291085	262.3398615217364	214.504609633114	15.965013270357218	112.4372519877058	48.29090895543518	110.89255945406985	597.6774622346579	2520.0631388452903	771.8235184512973	102.913746489963	236.73274245613914	688.2271672102114	34.24390243902439	95.40726105211164	423.7534295334112	609.9144841516899	89.39644568859481	55.72566597733245	37.83702068392622	129.18984420080784	147.67088943039272	153.55194446523197	212.94710429226072	415.84104088311665	3987.205549320068	148.5914701209825	41.91805334894222	274.66045558753234	141.01116489041226	60.05437868530247	159.49479166666666	12.38800191644727	21.83322881420174	136.4099560761347	29.909970830549096	49.591417812875896	50.321164257686384	122.92660674672193	25.87029532756186	136.4298400782997	19.898399796799595	29.292508450593505	42.78545454545455	5.996347424833047	92.16682779882407	5.965099369849733	30.986454197250822	20.67660363366704	86.42526627480443	43.80293360206024	362.658987304073	155.18784972022382
PWY-7855	0.0	0.0	73.88622901433536	0.0	184.60967388445673	3.9783719112181184	16.75406997558991	26.350406448527906	24.639578617044016	0.0	0.0	0.0	54.47393780559592	0.0	0.0	0.0	15.38438693254137	0.0	347.1432767859249	171.4152068723896	0.0	26.932851905753182	37.84706924966021	0.0	0.0	62.86548085131288	130.29717494776696	0.0	0.0	0.0	0.0	14.03484678518643	25.69733993604919	0.0	0.0	450.7107214509922	1.3888171507133047	0.0	0.0	0.0	0.0	8.411910669975185	0.0	0.0	0.0	19.952792110617526	9.226610220580385	8.757336539526348	10.968014803066351	10.726670474014849	13.761814744801514	0.0	0.0	0.0	9.32278251039606	0.0	0.0	0.0	0.0	0.0	0.0	99.79467340689285	7.999667600363394
PWY-7858	1278.222381773537	864.2893070235413	5656.197595093602	675.7708637586526	4407.244240698207	5203.054108988108	2105.6703329171282	2382.103880089459	4908.0347045278095	352.080467762951	450.5785133336862	4096.068662708464	2655.649668028681	1577.4701557137723	443.7628362660269	1814.5138280803342	479.79101054904163	244.19289067614227	1963.6628085749298	2892.9490712962597	421.6249217841552	478.3333579210771	817.6876944408662	106.34893014608062	1246.2512027550238	1448.5026915195372	1238.9350964402552	90.62781707503888	2563.6189019476196	3143.0228729856544	97.4525549576045	1229.4243412870624	768.7974463074863	234.5987519928869	6633.301010605355	23350.703537581085	137.3037294706108	5080.674163317932	259.37711315119634	104.4245915057191	314.6597363865019	113.72780326695369	3972.0989096915555	1094.038187544128	178.69129308296453	1735.312931494841	626.9412442921256	147.96063361786875	297.2165332586983	470.58866993414404	261.45901391638523	443.65247448949015	1049.5427540173205	34.895213478746115	4378.672268531941	319.31691429078927	1146.4566708198322	762.6458372124466	274.54095695962445	1080.5207749739022	482.33173571609365	1627.1885427793122	139.38367842089383
PWY-7873	89.81523792618658	72.78989380760062	243.6366043107932	151.16394390966715	780.2676659597886	536.2292141476313	64.97741972690734	292.9681665369646	257.66920116017417	7.61607080836939	351.4861951937124	2766.9361897953963	399.6309342475683	16.35670620239143	51.23574131638616	138.8746120808864	79.62738620162142	22.94254895226286	140.76217923670447	190.56619541316005	45.50300763271576	41.87061342650693	59.007598035737445	8.843866171003716	91.05064903641124	51.968903259581815	238.14421040977842	14.82	38.54838007861925	0.0	50.50757457441824	134.12268325323825	27.550613292057346	19.508208976882692	467.917530713181	378.5209415950904	14.236038930360012	176.9176247969752	75.75753093226687	3.6587151312733344	31.59155293148428	19.781569965870307	80.54220939468131	28.348118395847496	21.152272092597766	83.9951619774325	33.013723244474015	18.101248478268072	160.3595208090253	31.60006186572758	40.704480606306916	47.98172800277346	11.559655686548304	16.625	110.64336728585744	0.0	0.0	156.217440373726	34.53155832736489	8.18856151890546	108.05143028870299	140.64298881848998	11.832220367278797
PWY-7874	118.56900053947604	110.96634759088617	234.61425386290782	212.49790222941812	785.7175056570247	697.5627215294637	64.97741972690734	346.47900783252555	377.45409548315115	11.352836639303051	395.92316568789374	2859.4886671688687	399.6309342475683	49.68659698242462	90.63609366874532	157.60312248266462	155.10771094260434	237.69795519059204	336.81245106482703	247.66869898590326	191.44902379061438	120.77234824464067	193.01114345034554	8.843866171003716	154.11661092768526	62.24772184985592	238.14421040977842	17.56072788827761	82.52095789105509	71.21888561013714	58.79020163306116	167.7514087196912	91.4332085202862	35.69773205673867	480.9053659357592	1248.2235757725903	23.524839544017627	237.84388099001302	99.14951835144433	22.325543336167183	44.57089143604771	33.22993361496681	173.1095244764708	46.336031243687295	99.60751649468911	126.19156191845703	148.9524595930487	43.30765530429961	189.70960819988923	134.3711029886046	73.70833614242906	66.77014613952129	22.276669289429716	21.7008652657602	154.1535823791365	75.84072085803624	17.351239522893856	156.217440373726	242.12869634496704	34.53341295113607	159.93390033733223	181.4142829737166	34.60162924697
PWY-7883	6124.775944252836	6329.533160238256	12956.320626955458	23344.636257873357	85735.83246101315	73474.40055180868	4850.416231109336	13670.022800815155	12805.325922590166	3025.9641567438257	23072.43168457946	36218.67872465841	34419.32507983824	7697.011846502725	10669.054373043466	25469.27643543983	3157.164269603188	39462.68773853902	71297.26165158203	5125.779111176456	5315.547927029708	12167.517740994173	15874.464543178197	7891.52503170177	19740.371468938312	8600.502748728471	11717.879468557436	62259.628610887055	11981.670678107139	4725.212397975981	28292.87268512024	11940.79968308892	3745.091294573324	62276.795484317365	79265.37240575897	99845.21290945314	35584.37845842235	5062.709952402938	13953.38997612774	13525.5289533645	6565.339290906114	34141.915488551516	16079.423880573639	10115.685252018022	19278.542508432052	10683.813383983359	10232.301272935778	3794.6881250733213	24281.58111406978	7042.093203075441	20859.83612239742	4384.926222207564	8243.188723563986	94137.11956141207	7066.778892526518	10936.184939276867	4780.742022603978	10845.37873598023	7287.077629511772	4647.253330152313	1184.054636393238	7950.818945390181	39296.74952091361
PWY-7900	1892.7355853319752	724.0508469358795	4673.969000012384	877.882117308908	3950.6411991364107	2215.6222737455005	2530.9433596861863	971.3512164787957	5497.301865481232	813.0207810676272	1095.5070803637125	4164.367789920178	2315.563611298096	1630.2349291632324	579.3096359082215	2507.374656347487	8359.175607662659	2666.9579214457517	7805.346792780865	8841.155226704745	7361.995307562668	22720.781541131964	3316.165080490939	614.3663958072334	12197.767478410327	5736.315508574559	6961.617193041562	842.2209276906372	3536.923543907276	13169.546963895857	618.7689278128673	6508.479905670785	5860.778665501713	7876.642698212442	18862.669401812054	19752.795636435498	854.0466813343821	17398.778232074044	963.0526291251996	7502.06605616248	706.207559207147	984.5729343345639	4704.188279959004	2944.2211776116155	2733.927826560352	8349.961942716916	2739.514753704911	1514.0060706238535	1249.973908198834	3905.713164508181	2105.605260026584	4003.2071001395466	1966.4086767338288	274.64796309094254	10260.877075023847	1892.6941083755612	1423.127657818342	844.4500768944	2027.5499026121522	4896.962451757922	10574.178258597769	5146.695930516908	659.6219828856526
PWY-7902	34.497680030616074	10.004813489537057	0.0	0.0	38.99792750063393	91.4891777507827	8.999869327274153	4.0049796506847795	0.0	0.0	0.0	0.0	0.0	0.0	2.50499029503158	0.0	0.0	0.0	0.0	13.499689867286015	0.0	0.0	0.0	0.0	0.0	9.494867780954475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.499945880057748	0.0	167.45508406254714	0.0	0.0	5.999920304918325	0.0	0.0	5.999957469803871	0.0	0.0	0.0	0.0	14.999678277054336	0.0	0.0	0.0	0.0	0.0	0.0	20.999108373809484	2.9999896920045495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9999897437193437
PWY-7913	0.0	39.98385124797484	19.498069695902313	0.0	1.599984394212398	0.0	27.49726819779133	20.996982750146593	0.0	29.992190053677717	11.999300329188122	0.0	0.0	0.0	0.0	11.99941280596095	5.999216017144137	86.3944489329645	31.99232159575026	51.981646837459955	0.0	0.0	5.499791927192007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.998790287888424	6.499731258329009	0.0	45.980176469403894	15.998762098752774	23.99682127941198	280.5507286053547	24.997366567558714	7.995365896815348	0.0	0.0	7.990458613366156	9.499572534411744	0.0	0.0	6.999617793756281	277.3758471521786	17.997001034143025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.999731663733197	0.0	49.97702569257393	0.0
PWY-7942	2231.7122883678876	2045.4722587219228	1673.6937968992097	3975.2132460851785	3061.287134914243	5326.84191031803	1213.6723170589898	4591.974593483725	5300.982705011007	1085.9212028490465	1761.0861264698344	2171.9860999946522	2559.1487245313187	1395.4894479388993	3466.8003830687917	3737.0000992788823	438.7498071351943	132.75474186809515	3121.351860325111	1015.6518337422165	292.64364442135314	1015.7381656958524	2743.592038330431	691.8103250003736	1597.2837014200695	633.3425692408132	2241.7102735005105	2934.1044262614296	2161.1644997945746	2213.969883279311	645.0472256325038	393.62455536380224	1213.309623265902	498.60429993634875	309.8646507256356	2894.175050172486	1681.6650225948615	653.062315405293	3718.45433139442	915.2231735649626	1825.7760968079388	234.8943859595709	1757.0199981212152	643.9443612236549	1191.6564566014915	603.8202535787138	483.9788777303791	498.21963688669496	360.17594718819123	795.1508231987352	465.2608082247224	1523.5466085951498	896.9473485606021	231.40296133903476	7346.064001721455	284.34392823194025	509.8014738612001	1881.016560415066	223.09130894585147	278.77952587345425	970.6340907351349	700.0129531822286	3093.096767329066
PWY-7947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.097549740446114	0.0	0.0	94.38156857092973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.625904676097246	0.0	0.0	44.62554370263008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.173528214355724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7948	0.0	0.0	0.0	1.4989979959919841	0.0	0.0	0.0	0.0	0.0	12.424326251247683	0.0	1.9945694088550838	0.0	0.0	0.0	17.98148052883379	0.0	0.0	0.0	17.94949731119944	11.469838664047463	0.0	0.0	0.0	35.400246426688376	23.83606557377049	0.0	2.5047682065631447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.45965020447639	4.0039610713255165	82.10843240587064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4910761180149663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.2686668403257	0.0	0.0	28.36927236734103	0.0	13.94660956962269	23.03619840391004	0.0	0.0
PWY-7953	187179.49463822064	179561.76918147953	223119.26652021526	222356.81658334786	241008.75970186008	255329.01945398684	262751.86682611576	292906.8181415943	278297.2080151083	125320.27903522452	403315.0934959311	332928.3211519129	311236.4367592987	332087.9576282496	287444.0301523274	268939.5898630808	129251.1698862579	198621.254310036	297204.69540005235	229660.15241340836	295575.9494143406	327304.5656889962	242761.6657018802	318453.9634388666	339937.7646335528	226569.28494045	264379.90966319037	304645.10338017246	229181.85186557216	196348.4922194498	240238.6908217275	338695.4077606427	258060.29537118398	307406.6522717653	267430.8548960378	242087.8491415928	266171.6111424304	285857.91779733665	195702.8217502745	318755.0915725857	323685.89325323905	271914.9122695867	337698.27757636	273424.2765327207	283119.16849021346	292641.04909825703	239890.9597566543	226083.72772856592	289440.2859874277	281177.39474159526	329048.5817304798	256738.75695924196	213545.62036203942	191212.1244455308	323874.4352822993	307979.317421832	307294.13084440544	346623.5976908091	290829.85129936953	412174.79021791957	298519.7219634938	248374.2756337249	330719.8618736857
PWY-7977	156228.82767520068	171459.83156792598	135236.32916705433	191613.19851223635	250486.38132496257	247173.79088360173	162783.04127169691	238225.04221087822	212148.55005982504	67159.49013059142	387507.9548233387	260007.81547345847	290133.1806424003	110863.88129458601	182097.36433476987	170200.2306146648	123738.77454104327	223678.94049197616	333707.75779439753	173586.23937098746	183245.34035602148	309537.56512380205	216009.53649687374	349988.3753354086	310968.6716643597	230132.64606838598	233205.93861565305	290272.3170510348	214858.90428567622	133131.34943049148	218269.95657903713	320096.00459523144	258972.62524446248	368308.015250063	224948.5942544442	205622.18844592423	274001.90397654026	239666.7844352404	197773.47950111565	296146.4396710131	344003.3675236727	290136.3027001514	323332.0083870799	232795.66410045433	285494.9156198784	281897.9003990505	255612.7554394522	230366.4591996441	284199.6519446561	201293.38482705585	293728.2748697289	279746.4913724897	217415.22502964924	208092.76871652107	272840.5597762217	332849.10390388774	211948.8007516334	301757.43081399606	222285.9266478013	416602.6013320551	187863.7586381493	249475.79802861292	337696.0194142019
PWY-7992	96.87647141151022	746.1274770499457	1721.9279342315904	728.5682183738348	1957.1760414138653	824.6489466709551	292.0566117692606	767.1992968025455	606.3281763963613	202.28074336307327	1600.5794000879848	635.2453331771814	2171.921649457265	543.2479636497759	506.6138582993142	440.9090750304441	964.2793423410208	730.0706924647055	2127.368427047774	639.0965976252875	779.7420335528172	124.32436792333935	562.4943652657448	951.8799810795305	3203.1975099636966	377.0568892372695	2452.6328930426803	3699.5835487720333	293.44651329250814	387.6409424220554	956.0133577973921	1973.2045223834343	599.6017391753146	533.7166038459494	556.4552194869913	6600.354923474204	1284.1025887676471	1490.4720169469904	2831.423893912498	213.21244783321592	498.41628364262397	269.8278904091015	308.28457961085553	105.32906806056187	361.462708852923	745.0762688224337	2973.2674613876866	2178.460443292661	490.2739599800643	109.15142305843996	1804.140114457683	692.000415448266	1373.3875122672937	627.1036092039942	302.29991224930035	622.4357566815215	172.60674549130567	696.3883984414824	446.4582233580273	456.2842870449451	253.43776244449023	755.6627552600413	1013.8308598568753
